frame_idx,t_ns
0,0
1,33511459
2,63366959
3,99754334
4,130856667
5,161827750
6,197526875
7,229860334
8,261111125
9,295790709
10,360932250
11,393392375
12,426942792
13,460684584
14,492729209
15,529491417
16,560703917
17,592659542
18,625776834
19,658099250
20,690937792
21,728159959
22,760350667
23,792557000
24,822798667
25,856069250
26,891736375
27,924013250
28,956566334
29,988880834
30,1021800959
31,1058302000
32,1087712334
33,1121651834
34,1153449459
35,1187168584
36,1219231750
37,1252716792
38,1286187750
39,1320457542
40,1351708875
41,1384893250
42,1417681167
43,1451255000
44,1483596875
45,1518486250
46,1549508625
47,1582427292
48,1615448125
49,1648563292
50,1681666834
51,1718764250
52,1752767000
53,1782156000
54,1816771334
55,1849976375
56,1882884334
57,1913714750
58,1946829334
59,1978360625
60,2011264917
61,2044354875
62,2082345459
63,2113532459
64,2145444417
65,2177609000
66,2210445042
67,2242761250
68,2275823459
69,2310149792
70,2342311209
71,2374635000
72,2407585542
73,2440427917
74,2473581125
75,2507944417
76,2540283917
77,2573501084
78,2605307250
79,2638523667
80,2671931584
81,2706078584
82,2738800750
83,2771601917
84,2804114625
85,2875341834
86,2902182250
87,2938330417
88,2968285917
89,3002565250
90,3037283459
91,3067707167
92,3101359042
93,3139452334
94,3166651000
95,3204397417
96,3237740500
97,3270945875
98,3303983334
99,3337849709
100,3363978792
101,3397049084
102,3430893417
103,3464756042
104,3498215334
105,3532657750
106,3561912917
107,3596611917
108,3631181709
109,3666057292
110,3696789417
111,3731691875
112,3760923625
113,3797604000
114,3828476375
115,3859756459
116,3895605375
117,3930314125
118,3957647625
119,3996565959
120,4024829625
121,4059277542
122,4096179334
123,4126386209
124,4158240500
125,4195381250
126,4225292542
127,4256791459
128,4287788792
129,4322646375
130,4357390375
131,4391665542
132,4419213834
133,4455450792
134,4487223500
135,4519068084
136,4556470792
