frame_idx,t_ns
0,0
1,32936750
2,66469208
3,98616542
4,131488125
5,164042833
6,197911417
7,229626125
8,263474875
9,296764958
10,328551458
11,361940417
12,396825083
13,430458042
14,463347125
15,495704458
16,528134208
17,560479417
18,593373500
19,625567167
20,659107167
21,690714042
22,725386708
23,758405458
24,790607417
25,825105458
26,856493667
27,889429333
28,922430333
29,955365667
30,988355375
31,1023167458
32,1055213792
33,1087856708
34,1120665500
35,1153983333
36,1187480083
37,1221620208
38,1253938958
39,1286221667
40,1352423833
41,1384818167
42,1417774708
43,1451079708
44,1486168583
45,1518872625
46,1549763125
47,1584911500
48,1617348208
49,1649143292
50,1682574500
51,1718068875
52,1750240833
53,1782557708
54,1814795208
55,1846598667
56,1880658833
57,1912191333
58,1946000875
59,1978112417
60,2010898292
61,2044053875
62,2078382250
63,2110204417
64,2142957458
65,2176477417
66,2208680417
67,2242574500
68,2276915792
69,2309354833
70,2342513958
71,2375071875
72,2408932500
73,2441157458
74,2475013917
75,2506527250
76,2542047500
77,2574519417
78,2608405583
79,2641206625
80,2675280375
81,2706347458
82,2738595167
83,2771752500
84,2808066167
85,2840908667
86,2873158875
87,2904824083
88,2937961167
89,2969492375
90,3002319000
91,3034809125
92,3068657458
93,3099837500
94,3133557792
95,3166647708
96,3200478417
97,3232693250
98,3267249500
99,3299062042
100,3332512375
101,3365665458
102,3398658917
103,3431297500
104,3465639375
105,3497514708
106,3530731417
107,3563190667
108,3597969292
109,3633347042
110,3664202542
111,3730981250
112,3764304458
113,3794057542
114,3827574333
115,3860830667
116,3899523917
117,3925262292
118,3961676458
119,3994614833
120,4027193583
121,4059529708
122,4091597000
123,4125142875
124,4157593083
125,4188510458
126,4222064417
127,4255336333
128,4289603083
129,4321575875
130,4353637583
131,4387988625
132,4420242625
133,4453543542
134,4488283250
135,4518939875
136,4552028917
137,4585147833
138,4618199875
139,4651429042
140,4688473125
