t_s,amp
0.000000,0.006698
0.010000,0.005302
0.020000,0.003768
0.023220,0.005906
0.033220,0.008624
0.043220,0.008149
0.046440,0.007285
0.056440,0.004170
0.066440,0.003491
0.069660,0.008491
0.079660,0.019352
0.089660,0.018522
0.092880,0.013695
0.102880,0.016729
0.112880,0.010917
0.116100,0.013468
0.126100,0.012112
0.136100,0.009188
0.139320,0.007186
0.149320,0.016227
0.159320,0.034956
0.162540,0.047155
0.172540,0.045432
0.182540,0.050098
0.185760,0.031693
0.195760,0.059719
0.205760,0.066070
0.208980,0.063018
0.218980,0.074710
0.228980,0.045772
0.232200,0.082588
0.242200,0.084604
0.252200,0.031472
0.255420,0.086435
0.265420,0.079539
0.275420,0.084100
0.278639,0.090649
0.288639,0.088774
0.298639,0.088475
0.301859,0.091961
0.311859,0.093232
0.321859,0.053038
0.325079,0.096946
0.335079,0.089496
0.345079,0.080761
0.348299,0.085098
0.358299,0.080292
0.368299,0.061990
0.371519,0.056311
0.381519,0.040426
0.391519,0.040105
0.394739,0.037431
0.404739,0.029813
0.414739,0.012027
0.417959,0.029654
0.427959,0.024113
0.437959,0.026764
0.441179,0.028062
0.451179,0.024357
0.461179,0.027677
0.464399,0.036942
0.474399,0.051372
0.484399,0.035171
0.487619,0.060327
0.497619,0.056608
0.507619,0.053130
0.510839,0.064260
0.520839,0.066721
0.530839,0.058994
0.534059,0.062643
0.544059,0.060354
0.554059,0.030458
0.557279,0.050761
0.567279,0.046929
0.577279,0.041647
0.580499,0.024191
0.590499,0.017544
0.600499,0.009012
0.603719,0.018548
0.613719,0.017163
0.623719,0.020125
0.626939,0.019235
0.636939,0.020934
0.646939,0.018567
0.650159,0.026575
0.660159,0.030619
0.670159,0.034657
0.673379,0.042540
0.683379,0.045632
0.693379,0.032249
0.696599,0.043080
0.706599,0.045369
0.716599,0.049269
0.719819,0.052233
0.729819,0.053238
0.739819,0.054800
0.743039,0.054290
0.753039,0.032721
0.763039,0.030655
0.766259,0.031265
0.776259,0.030321
0.786259,0.026069
0.789478,0.031045
0.799478,0.026382
0.809478,0.022655
0.812698,0.025475
0.822698,0.024543
0.832698,0.015635
0.835918,0.020128
0.845918,0.014356
0.855918,0.012223
0.859138,0.012180
0.869138,0.010350
0.879138,0.009060
0.882358,0.010816
0.892358,0.011071
0.902358,0.004173
0.905578,0.010181
0.915578,0.006840
0.925578,0.003821
0.928798,0.004150
0.938798,0.007628
0.948798,0.008743
0.952018,0.012865
0.962018,0.008404
0.972018,0.006309
0.975238,0.005834
0.985238,0.007375
0.995238,0.004099
0.998458,0.005601
1.008458,0.004919
1.018458,0.005856
1.021678,0.005610
1.031678,0.004064
1.041678,0.003668
1.044898,0.005249
1.054898,0.006700
1.064898,0.004439
1.068118,0.009963
1.078118,0.006228
1.088118,0.003925
1.091338,0.006420
1.101338,0.005737
1.111338,0.005389
1.114558,0.024049
1.124558,0.007466
1.134558,0.005974
1.137778,0.006519
1.147778,0.004905
1.157778,0.003719
1.160998,0.004629
1.170998,0.004782
1.180998,0.004062
1.184218,0.007853
1.194218,0.009536
1.204218,0.004356
1.207438,0.007811
1.217438,0.003326
1.227438,0.007215
1.230658,0.007598
1.240658,0.010213
1.250658,0.005595
1.253878,0.005835
1.263878,0.008586
1.273878,0.006549
1.277098,0.006244
1.287098,0.006747
1.297098,0.003342
1.300317,0.006219
1.310317,0.006878
1.320317,0.004678
1.323537,0.009277
1.333537,0.010313
1.343537,0.009508
1.346757,0.010044
1.356757,0.007201
1.366757,0.002042
1.369977,0.002457
1.379977,0.004449
1.389977,0.003216
1.393197,0.006231
1.403197,0.005174
1.413197,0.005326
1.416417,0.010301
1.426417,0.007035
1.436417,0.002829
1.439637,0.005824
1.449637,0.006451
1.459637,0.003750
1.462857,0.006691
1.472857,0.004115
1.482857,0.006341
1.486077,0.006884
1.496077,0.005048
1.506077,0.010818
1.509297,0.011980
1.519297,0.011105
1.529297,0.003627
1.532517,0.004109
1.542517,0.006390
1.552517,0.006225
1.555737,0.007033
1.565737,0.005931
1.575737,0.004305
1.578957,0.008764
1.588957,0.005201
1.598957,0.006594
1.602177,0.006300
1.612177,0.009788
1.622177,0.006672
1.625397,0.008753
1.635397,0.008947
1.645397,0.012132
1.648617,0.011142
1.658617,0.008594
1.668617,0.013488
1.671837,0.009875
1.681837,0.012174
1.691837,0.008161
1.695057,0.017336
1.705057,0.012082
1.715057,0.005756
1.718277,0.010951
1.728277,0.014270
1.738277,0.011682
1.741497,0.024688
1.751497,0.034557
1.761497,0.027543
1.764717,0.037248
1.774717,0.031012
1.784717,0.024115
1.787937,0.034412
1.797937,0.031679
1.807937,0.030130
1.811156,0.034103
1.821156,0.033658
1.831156,0.040850
1.834376,0.039084
1.844376,0.026489
1.854376,0.019080
1.857596,0.025702
1.867596,0.024201
1.877596,0.017337
1.880816,0.017473
1.890816,0.020825
1.900816,0.006702
1.904036,0.019194
1.914036,0.015585
1.924036,0.017463
1.927256,0.017422
1.937256,0.017853
1.947256,0.019551
1.950476,0.017640
1.960476,0.020679
1.970476,0.016247
1.973696,0.018097
1.983696,0.017929
1.993696,0.017599
1.996916,0.016695
2.006916,0.019422
2.016916,0.010058
2.020136,0.019023
2.030136,0.019706
2.040136,0.010952
2.043356,0.019121
2.053356,0.017707
2.063356,0.015477
2.066576,0.016430
2.076576,0.022182
2.086576,0.009739
2.089796,0.021433
2.099796,0.021685
2.109796,0.029022
2.113016,0.028926
2.123016,0.023250
2.133016,0.018700
2.136236,0.028053
2.146236,0.021496
2.156236,0.010399
2.159456,0.019071
2.169456,0.017475
2.179456,0.009888
2.182676,0.013258
2.192676,0.011770
2.202676,0.009216
2.205896,0.010090
2.215896,0.009618
2.225896,0.005851
2.229116,0.010458
2.239116,0.008669
2.249116,0.006020
2.252336,0.006815
2.262336,0.008360
2.272336,0.006846
2.275556,0.008621
2.285556,0.008342
2.295556,0.008684
2.298776,0.016593
2.308776,0.014353
2.318776,0.013930
2.321995,0.014530
2.331995,0.025016
2.341995,0.020166
2.345215,0.018012
2.355215,0.018379
2.365215,0.016273
2.368435,0.026269
2.378435,0.017166
2.388435,0.024563
2.391655,0.015696
2.401655,0.012587
2.411655,0.010061
2.414875,0.013551
2.424875,0.012834
2.434875,0.007284
2.438095,0.009782
2.448095,0.007769
2.458095,0.007510
2.461315,0.010391
2.471315,0.010485
2.481315,0.009960
2.484535,0.008364
2.494535,0.015125
2.504535,0.009333
2.507755,0.025045
2.517755,0.031897
2.527755,0.023890
2.530975,0.027078
2.540975,0.026926
2.550975,0.021268
2.554195,0.020091
2.564195,0.017202
2.574195,0.009244
2.577415,0.009231
2.587415,0.007884
2.597415,0.007753
2.600635,0.006954
2.610635,0.012740
2.620635,0.009564
2.623855,0.013268
2.633855,0.012218
2.643855,0.008662
2.647075,0.009229
2.657075,0.031098
2.667075,0.029434
2.670295,0.036865
2.680295,0.034101
2.690295,0.025070
2.693515,0.037788
2.703515,0.034179
2.713515,0.034375
2.716735,0.040655
2.726735,0.032213
2.736735,0.033729
2.739955,0.028007
2.749955,0.021858
2.759955,0.015032
2.763175,0.017563
2.773175,0.011880
2.783175,0.013275
2.786395,0.019093
2.796395,0.013452
2.806395,0.008227
2.809615,0.008225
2.819615,0.012931
2.829615,0.013688
2.832834,0.025755
2.842834,0.046061
2.852834,0.033584
2.856054,0.041207
2.866054,0.022897
2.876054,0.015805
2.879274,0.031799
2.889274,0.032670
2.899274,0.019019
2.902494,0.030984
2.912494,0.024956
2.922494,0.027436
2.925714,0.027395
2.935714,0.028038
2.945714,0.019764
2.948934,0.020157
2.958934,0.021737
2.968934,0.014582
2.972154,0.018293
2.982154,0.022792
2.992154,0.010834
2.995374,0.030618
3.005374,0.031056
3.015374,0.016907
3.018594,0.025615
3.028594,0.020724
3.038594,0.019361
3.041814,0.018550
3.051814,0.016778
3.061814,0.014692
3.065034,0.016945
3.075034,0.013533
3.085034,0.009010
3.088254,0.021316
3.098254,0.015590
3.108254,0.009047
3.111474,0.018055
3.121474,0.016905
