frame_idx,t_ns
0,0
1,29774042
2,62525833
3,95907750
4,128708208
5,162952333
6,195780333
7,227604167
8,260307208
9,293794583
10,326532750
11,359437708
12,394411833
13,426048958
14,459177125
15,491237667
16,524982042
17,558163083
18,592712708
19,624126417
20,657300500
21,689893292
22,723706875
23,756563625
24,790518500
25,822801708
26,855420917
27,887946708
28,921214917
29,954752250
30,988381042
31,1020175250
32,1052865583
33,1085549542
34,1119189833
35,1152083833
36,1220955667
37,1249938083
38,1285456708
39,1317500000
40,1349359500
41,1383948625
42,1415819583
43,1448926583
44,1480974292
45,1513947500
46,1546718042
47,1579984167
48,1612974583
49,1648257250
50,1679688500
51,1712625250
52,1745449250
53,1778307208
54,1811752708
55,1844654167
56,1878001167
57,1910495750
58,1943944750
59,1976664458
60,2010146125
61,2044121333
62,2075826958
63,2109020750
64,2142217667
65,2175599042
66,2207692125
67,2243354208
68,2275642417
69,2306171750
70,2341311958
71,2373715667
72,2406095917
73,2443150625
74,2474794167
75,2506357000
76,2538436958
77,2570710625
78,2603534917
79,2637671458
80,2668614875
81,2702475292
82,2735965750
83,2768626875
84,2801923958
85,2836588167
86,2867438375
87,2900373500
88,2932657208
89,2965834042
90,2998773083
91,3033632292
92,3065501333
93,3097862042
94,3131473583
95,3165838750
96,3198523083
97,3232625750
98,3264714542
99,3296408417
100,3330075917
101,3365484792
102,3399449750
103,3432750708
104,3464113042
105,3495677500
106,3528848333
107,3565314917
108,3628427042
109,3662037208
110,3694111417
111,3725771625
112,3758939000
113,3791332083
114,3824097083
115,3858521292
116,3890233583
117,3923416792
118,3957031667
119,3989928125
120,4022884500
121,4057668333
122,4089302583
123,4121863250
124,4155005083
125,4187947167
126,4220744458
127,4255435125
128,4288254917
129,4320275458
130,4352477458
131,4385970792
132,4420338500
133,4457328125
134,4488872750
135,4520793875
136,4553238292
137,4585509583
138,4617280833
