t_s,amp
0.000000,0.014004
0.010000,0.011176
0.020000,0.007693
0.023220,0.009991
0.033220,0.010091
0.043220,0.004682
0.046440,0.007213
0.056440,0.007536
0.066440,0.003645
0.069660,0.009499
0.079660,0.006813
0.089660,0.002654
0.092880,0.006024
0.102880,0.006666
0.112880,0.009053
0.116100,0.009965
0.126100,0.006552
0.136100,0.004595
0.139320,0.006431
0.149320,0.006947
0.159320,0.005228
0.162540,0.006155
0.172540,0.007970
0.182540,0.009198
0.185760,0.008035
0.195760,0.007394
0.205760,0.002144
0.208980,0.009956
0.218980,0.010205
0.228980,0.010597
0.232200,0.007536
0.242200,0.005287
0.252200,0.010126
0.255420,0.005742
0.265420,0.006785
0.275420,0.005551
0.278639,0.004199
0.288639,0.005108
0.298639,0.003675
0.301859,0.002794
0.311859,0.008152
0.321859,0.011924
0.325079,0.009723
0.335079,0.010874
0.345079,0.005501
0.348299,0.011692
0.358299,0.007792
0.368299,0.009099
0.371519,0.009869
0.381519,0.008119
0.391519,0.012745
0.394739,0.010681
0.404739,0.009974
0.414739,0.009439
0.417959,0.009644
0.427959,0.007372
0.437959,0.005464
0.441179,0.007650
0.451179,0.009660
0.461179,0.005688
0.464399,0.010549
0.474399,0.005858
0.484399,0.008292
0.487619,0.008079
0.497619,0.010347
0.507619,0.010196
0.510839,0.011038
0.520839,0.009707
0.530839,0.003965
0.534059,0.007772
0.544059,0.011520
0.554059,0.009704
0.557279,0.010698
0.567279,0.007861
0.577279,0.011646
0.580499,0.009374
0.590499,0.006983
0.600499,0.006061
0.603719,0.004331
0.613719,0.009578
0.623719,0.004681
0.626939,0.008461
0.636939,0.004464
0.646939,0.008756
0.650159,0.007431
0.660159,0.006297
0.670159,0.006381
0.673379,0.002289
0.683379,0.008657
0.693379,0.008703
0.696599,0.007741
0.706599,0.006068
0.716599,0.005209
0.719819,0.005612
0.729819,0.003814
0.739819,0.003319
0.743039,0.006234
0.753039,0.006975
0.763039,0.005390
0.766259,0.005413
0.776259,0.006609
0.786259,0.005415
0.789478,0.006244
0.799478,0.008963
0.809478,0.006410
0.812698,0.006026
0.822698,0.007492
0.832698,0.002392
0.835918,0.009363
0.845918,0.004783
0.855918,0.009206
0.859138,0.006578
0.869138,0.007126
0.879138,0.005652
0.882358,0.005785
0.892358,0.009368
0.902358,0.009201
0.905578,0.005730
0.915578,0.005736
0.925578,0.006052
0.928798,0.006531
0.938798,0.006759
0.948798,0.010102
0.952018,0.022512
0.962018,0.013762
0.972018,0.021169
0.975238,0.015250
0.985238,0.016562
0.995238,0.005708
0.998458,0.008106
1.008458,0.011122
1.018458,0.009678
1.021678,0.011471
1.031678,0.011868
1.041678,0.007614
1.044898,0.009954
1.054898,0.006930
1.064898,0.004822
1.068118,0.007981
1.078118,0.010593
1.088118,0.005427
1.091338,0.007569
1.101338,0.006755
1.111338,0.005752
1.114558,0.007034
1.124558,0.008253
1.134558,0.008288
1.137778,0.009830
1.147778,0.007229
1.157778,0.004462
1.160998,0.007163
1.170998,0.008707
1.180998,0.004874
1.184218,0.005650
1.194218,0.008135
1.204218,0.009348
1.207438,0.009270
1.217438,0.012450
1.227438,0.005738
1.230658,0.006380
1.240658,0.009401
1.250658,0.004777
1.253878,0.007960
1.263878,0.005617
1.273878,0.003211
1.277098,0.005285
1.287098,0.010244
1.297098,0.003552
1.300317,0.006410
1.310317,0.004842
1.320317,0.002409
1.323537,0.006756
1.333537,0.005649
1.343537,0.002068
1.346757,0.006718
1.356757,0.006809
1.366757,0.001921
1.369977,0.008477
1.379977,0.006943
1.389977,0.005961
1.393197,0.008219
1.403197,0.008715
1.413197,0.004030
1.416417,0.007179
1.426417,0.005612
1.436417,0.004416
1.439637,0.007642
1.449637,0.005850
1.459637,0.003461
1.462857,0.005547
1.472857,0.006760
1.482857,0.006902
1.486077,0.006552
1.496077,0.005377
1.506077,0.002674
1.509297,0.007144
1.519297,0.007896
1.529297,0.003775
1.532517,0.004158
1.542517,0.002944
1.552517,0.004665
1.555737,0.004098
1.565737,0.007875
1.575737,0.006850
1.578957,0.007032
1.588957,0.003021
1.598957,0.004655
1.602177,0.007791
1.612177,0.003834
1.622177,0.010536
1.625397,0.013530
1.635397,0.005049
1.645397,0.008530
1.648617,0.008116
1.658617,0.009167
1.668617,0.005684
1.671837,0.009835
1.681837,0.011468
1.691837,0.004361
1.695057,0.008770
1.705057,0.007783
1.715057,0.006865
1.718277,0.007552
1.728277,0.006077
1.738277,0.005556
1.741497,0.005366
1.751497,0.004069
1.761497,0.004382
1.764717,0.005910
1.774717,0.010182
1.784717,0.004718
1.787937,0.010129
1.797937,0.009339
1.807937,0.005892
1.811156,0.006325
1.821156,0.009903
1.831156,0.010457
1.834376,0.012987
1.844376,0.004794
1.854376,0.006152
1.857596,0.005569
1.867596,0.003541
1.877596,0.006679
1.880816,0.010282
1.890816,0.007820
1.900816,0.008053
1.904036,0.008699
1.914036,0.015049
1.924036,0.006385
1.927256,0.011734
1.937256,0.008710
1.947256,0.005489
1.950476,0.009805
1.960476,0.008792
1.970476,0.011884
1.973696,0.011869
1.983696,0.009710
1.993696,0.005223
1.996916,0.010615
2.006916,0.006774
2.016916,0.004778
2.020136,0.009698
2.030136,0.009689
2.040136,0.008119
2.043356,0.005361
2.053356,0.009478
2.063356,0.008166
2.066576,0.008812
2.076576,0.007884
2.086576,0.005425
2.089796,0.006164
2.099796,0.005353
2.109796,0.007293
2.113016,0.004619
2.123016,0.005979
2.133016,0.003399
2.136236,0.006001
2.146236,0.006929
2.156236,0.025825
2.159456,0.030626
2.169456,0.026329
2.179456,0.018198
2.182676,0.030767
2.192676,0.022049
2.202676,0.025634
2.205896,0.028959
2.215896,0.019366
2.225896,0.012569
2.229116,0.011326
2.239116,0.012164
2.249116,0.009189
2.252336,0.009360
2.262336,0.010912
2.272336,0.008101
2.275556,0.007678
2.285556,0.010560
2.295556,0.012257
2.298776,0.007631
2.308776,0.007252
2.318776,0.004356
2.321995,0.008182
2.331995,0.008361
2.341995,0.003883
2.345215,0.007315
2.355215,0.009022
2.365215,0.005101
2.368435,0.006483
2.378435,0.008848
2.388435,0.005145
2.391655,0.007936
2.401655,0.006643
2.411655,0.007804
2.414875,0.008495
2.424875,0.006005
2.434875,0.010003
2.438095,0.008119
2.448095,0.004184
2.458095,0.006530
2.461315,0.008429
2.471315,0.004297
2.481315,0.007585
2.484535,0.008035
2.494535,0.005609
2.504535,0.006336
2.507755,0.008999
2.517755,0.012139
2.527755,0.017559
2.530975,0.011424
2.540975,0.007128
2.550975,0.003533
2.554195,0.008172
2.564195,0.007645
2.574195,0.005075
2.577415,0.010479
2.587415,0.009827
2.597415,0.006094
2.600635,0.009642
2.610635,0.007028
2.620635,0.004151
2.623855,0.009736
2.633855,0.006988
2.643855,0.002063
2.647075,0.008874
2.657075,0.009518
2.667075,0.005118
2.670295,0.004615
2.680295,0.005995
2.690295,0.005365
2.693515,0.004952
2.703515,0.006374
2.713515,0.003850
2.716735,0.007524
2.726735,0.007457
2.736735,0.004946
2.739955,0.005530
2.749955,0.006346
2.759955,0.003291
2.763175,0.006729
2.773175,0.009484
2.783175,0.003837
2.786395,0.007455
2.796395,0.009873
2.806395,0.004096
2.809615,0.008002
2.819615,0.004846
2.829615,0.005033
2.832834,0.004441
2.842834,0.008676
2.852834,0.009257
2.856054,0.005765
2.866054,0.009394
2.876054,0.007390
2.879274,0.008303
2.889274,0.009663
2.899274,0.006360
2.902494,0.010742
2.912494,0.011316
2.922494,0.006540
2.925714,0.008188
2.935714,0.006265
2.945714,0.008109
2.948934,0.006842
2.958934,0.010588
2.968934,0.003904
2.972154,0.004075
2.982154,0.007059
2.992154,0.004385
2.995374,0.004440
3.005374,0.006371
3.015374,0.002986
3.018594,0.004683
3.028594,0.004625
3.038594,0.005295
3.041814,0.004357
3.051814,0.003393
3.061814,0.005212
3.065034,0.008273
3.075034,0.006043
3.085034,0.008718
3.088254,0.009993
3.098254,0.007135
3.108254,0.006401
3.111474,0.006115
3.121474,0.013404
3.131474,0.015306
3.134694,0.010125
3.144694,0.007205
3.154694,0.007934
3.157914,0.008489
3.167914,0.005744
3.177914,0.007248
3.181134,0.006978
3.191134,0.005996
3.201134,0.004978
3.204354,0.005649
3.214354,0.008573
3.224354,0.009462
3.227574,0.007647
3.237574,0.004341
3.247574,0.004313
3.250794,0.005524
3.260794,0.004105
3.270794,0.002674
3.274014,0.004848
3.284014,0.005086
3.294014,0.003985
3.297234,0.004176
3.307234,0.007067
3.317234,0.007375
3.320454,0.005574
3.330454,0.007577
3.340454,0.004230
3.343673,0.006168
3.353673,0.009814
3.363673,0.005045
3.366893,0.006884
3.376893,0.006815
3.386893,0.002438
3.390113,0.006235
3.400113,0.007023
3.410113,0.002572
3.413333,0.006145
3.423333,0.010012
3.433333,0.005142
3.436553,0.003431
3.446553,0.004167
3.456553,0.005067
3.459773,0.006088
3.469773,0.006101
3.479773,0.005035
3.482993,0.007564
3.492993,0.007052
3.502993,0.008855
3.506213,0.007026
3.516213,0.010871
3.526213,0.005192
3.529433,0.005247
3.539433,0.003627
3.549433,0.006408
3.552653,0.007949
3.562653,0.007211
3.572653,0.006948
3.575873,0.009037
3.585873,0.005476
3.595873,0.006605
3.599093,0.008153
3.609093,0.013463
3.619093,0.010579
3.622313,0.005843
3.632313,0.006672
3.642313,0.005570
3.645533,0.006217
3.655533,0.009115
3.665533,0.005234
3.668753,0.012111
3.678753,0.004607
3.688753,0.007126
3.691973,0.006385
3.701973,0.007588
3.711973,0.004510
3.715193,0.008926
3.725193,0.005297
3.735193,0.003393
3.738413,0.007226
3.748413,0.012104
3.758413,0.004168
3.761633,0.006473
3.771633,0.010924
3.781633,0.007936
3.784853,0.005796
3.794853,0.008199
3.804853,0.008474
3.808073,0.006970
3.818073,0.007162
3.828073,0.001846
3.831293,0.007288
3.841293,0.007476
3.851293,0.003178
3.854512,0.008985
3.864512,0.008752
3.874512,0.007393
3.877732,0.005811
3.887732,0.004453
3.897732,0.004406
3.900952,0.007932
3.910952,0.004840
3.920952,0.002472
3.924172,0.009332
3.934172,0.008128
3.944172,0.001054
3.947392,0.008133
3.957392,0.009239
3.967392,0.006757
3.970612,0.007356
3.980612,0.008799
3.990612,0.010709
3.993832,0.005879
