frame_idx,t_ns
0,0
1,33771459
2,64591875
3,97886084
4,131893625
5,164454542
6,197140667
7,232220750
8,263655959
9,296398209
10,330150750
11,362908042
12,395768084
13,430280500
14,462121667
15,494814584
16,527990750
17,561144459
18,593718292
19,628366750
20,659143584
21,692447250
22,725624792
23,758786292
24,791955792
25,825943375
26,859939542
27,892267084
28,924402584
29,956666000
30,988690084
31,1022602667
32,1055087209
33,1087605375
34,1120393209
35,1153542292
36,1186070500
37,1219905500
38,1252065417
39,1285503709
40,1319105417
41,1351861209
42,1385034834
43,1420244375
44,1452082542
45,1485008584
46,1517807709
47,1550781250
48,1583734292
49,1618408834
50,1649675834
51,1682794084
52,1715928584
53,1781900500
54,1814975250
55,1848975250
56,1880811917
57,1913367959
58,1949446042
59,1981654542
60,2013810084
61,2046427167
62,2078512625
63,2113816875
64,2146908584
65,2177701042
66,2209943750
67,2244442292
68,2276457584
69,2309165209
70,2342202959
71,2374955625
72,2408419917
73,2443005625
74,2474674917
75,2507939417
76,2540634584
77,2574240292
78,2607227584
79,2641111084
80,2672833167
81,2706013917
82,2738913667
83,2771833584
84,2804803834
85,2839996584
86,2871475042
87,2903805084
88,2937268042
89,2969954459
90,3005332625
91,3038537500
92,3071772709
93,3103621500
94,3135337417
95,3167673042
96,3203542417
97,3236389417
98,3268327417
99,3301508917
100,3333171459
101,3365333250
102,3398407084
103,3432975125
104,3464084000
105,3497039000
106,3530319542
107,3563725667
108,3596953292
109,3631250542
110,3663192292
111,3696222584
112,3762282125
113,3795006875
114,3827596292
115,3862394375
116,3893889209
117,3926538167
118,3960034125
119,3992189875
120,4023777209
121,4063532750
122,4093279792
123,4126179292
124,4159433375
125,4191993875
126,4222004542
127,4262599167
128,4289215375
129,4326719125
130,4359423584
