t_s,amp
0.000000,0.011482
0.010000,0.007759
0.020000,0.006477
0.023220,0.011107
0.033220,0.005388
0.043220,0.006902
0.046440,0.010428
0.056440,0.013040
0.066440,0.006364
0.069660,0.006214
0.079660,0.010436
0.089660,0.012964
0.092880,0.010382
0.102880,0.011260
0.112880,0.012181
0.116100,0.007554
0.126100,0.015344
0.136100,0.019208
0.139320,0.011453
0.149320,0.009546
0.159320,0.005744
0.162540,0.006956
0.172540,0.009047
0.182540,0.008023
0.185760,0.008482
0.195760,0.013293
0.205760,0.010584
0.208980,0.007652
0.218980,0.010569
0.228980,0.008406
0.232200,0.013112
0.242200,0.005841
0.252200,0.013212
0.255420,0.012369
0.265420,0.004666
0.275420,0.008765
0.278639,0.010466
0.288639,0.011476
0.298639,0.009645
0.301859,0.009034
0.311859,0.013833
0.321859,0.010853
0.325079,0.008618
0.335079,0.018370
0.345079,0.013945
0.348299,0.009292
0.358299,0.010785
0.368299,0.007624
0.371519,0.013555
0.381519,0.010136
0.391519,0.006443
0.394739,0.006343
0.404739,0.006861
0.414739,0.015663
0.417959,0.008035
0.427959,0.012761
0.437959,0.006833
0.441179,0.015825
0.451179,0.013943
0.461179,0.009750
0.464399,0.017323
0.474399,0.015347
0.484399,0.013035
0.487619,0.019799
0.497619,0.007268
0.507619,0.007131
0.510839,0.005371
0.520839,0.009485
0.530839,0.009369
0.534059,0.009650
0.544059,0.010767
0.554059,0.010489
0.557279,0.011291
0.567279,0.011737
0.577279,0.009270
0.580499,0.009598
0.590499,0.005039
0.600499,0.003150
0.603719,0.008431
0.613719,0.006889
0.623719,0.003204
0.626939,0.004557
0.636939,0.009828
0.646939,0.008294
0.650159,0.008485
0.660159,0.003267
0.670159,0.003745
0.673379,0.008762
0.683379,0.010031
0.693379,0.011763
0.696599,0.012008
0.706599,0.010905
0.716599,0.010560
0.719819,0.008765
0.729819,0.008920
0.739819,0.008870
0.743039,0.012293
0.753039,0.013452
0.763039,0.013148
0.766259,0.013298
0.776259,0.009607
0.786259,0.005030
0.789478,0.007540
0.799478,0.008392
0.809478,0.007483
0.812698,0.007179
0.822698,0.008456
0.832698,0.006744
0.835918,0.010864
0.845918,0.016266
0.855918,0.011289
0.859138,0.010193
0.869138,0.009191
0.879138,0.007593
0.882358,0.009377
0.892358,0.009997
0.902358,0.006028
0.905578,0.005343
0.915578,0.007137
0.925578,0.006703
0.928798,0.005912
0.938798,0.010597
0.948798,0.011165
0.952018,0.013216
0.962018,0.011894
0.972018,0.005974
0.975238,0.009682
0.985238,0.009140
0.995238,0.014951
0.998458,0.015118
1.008458,0.010941
1.018458,0.006605
1.021678,0.011352
1.031678,0.009896
1.041678,0.006229
1.044898,0.008083
1.054898,0.009008
1.064898,0.005850
1.068118,0.010290
1.078118,0.007036
1.088118,0.005383
1.091338,0.010978
1.101338,0.008695
1.111338,0.007078
1.114558,0.011879
1.124558,0.006206
1.134558,0.004066
1.137778,0.010316
