t_s,amp
0.000000,0.008631
0.010000,0.008140
0.020000,0.005306
0.023220,0.006413
0.033220,0.004848
0.043220,0.006357
0.046440,0.007312
0.056440,0.008066
0.066440,0.005475
0.069660,0.007080
0.079660,0.006285
0.089660,0.007411
0.092880,0.005815
0.102880,0.007080
0.112880,0.005172
0.116100,0.004584
0.126100,0.005489
0.136100,0.005684
0.139320,0.006138
0.149320,0.007047
0.159320,0.003915
0.162540,0.007018
0.172540,0.004683
0.182540,0.003428
0.185760,0.005362
0.195760,0.005981
0.205760,0.004714
0.208980,0.012137
0.218980,0.009354
0.228980,0.010315
0.232200,0.010262
0.242200,0.012523
0.252200,0.012880
0.255420,0.012511
0.265420,0.011523
0.275420,0.012960
0.278639,0.014823
0.288639,0.008286
0.298639,0.005969
0.301859,0.007822
0.311859,0.006688
0.321859,0.006077
0.325079,0.008455
0.335079,0.004978
0.345079,0.002355
0.348299,0.010062
0.358299,0.008227
0.368299,0.002739
0.371519,0.006557
0.381519,0.007554
0.391519,0.007966
0.394739,0.008056
0.404739,0.031571
0.414739,0.015306
0.417959,0.020139
0.427959,0.043476
0.437959,0.035573
0.441179,0.040562
0.451179,0.040267
0.461179,0.028914
0.464399,0.031458
0.474399,0.028683
0.484399,0.024287
0.487619,0.019882
0.497619,0.017692
0.507619,0.016103
0.510839,0.011499
0.520839,0.008747
0.530839,0.009119
0.534059,0.006440
0.544059,0.007693
0.554059,0.007592
0.557279,0.012233
0.567279,0.010880
0.577279,0.006703
0.580499,0.004784
0.590499,0.008553
0.600499,0.008883
0.603719,0.021732
0.613719,0.017561
0.623719,0.010820
0.626939,0.010306
0.636939,0.010502
0.646939,0.005033
0.650159,0.020389
0.660159,0.033737
0.670159,0.036231
0.673379,0.039196
0.683379,0.039443
0.693379,0.039023
0.696599,0.041715
0.706599,0.039913
0.716599,0.040118
0.719819,0.037452
0.729819,0.036924
0.739819,0.032013
0.743039,0.043690
0.753039,0.038143
0.763039,0.035995
0.766259,0.042568
0.776259,0.037816
0.786259,0.036547
0.789478,0.043107
0.799478,0.037640
0.809478,0.037425
0.812698,0.041541
0.822698,0.030153
0.832698,0.018845
0.835918,0.021666
0.845918,0.031418
0.855918,0.025571
0.859138,0.035686
0.869138,0.039030
0.879138,0.035499
0.882358,0.041219
0.892358,0.044366
0.902358,0.046384
0.905578,0.042675
0.915578,0.029086
0.925578,0.028864
0.928798,0.033830
0.938798,0.020347
0.948798,0.016329
0.952018,0.014888
0.962018,0.014232
0.972018,0.006593
0.975238,0.012537
0.985238,0.014502
0.995238,0.011171
0.998458,0.020373
1.008458,0.014811
1.018458,0.011931
1.021678,0.013933
1.031678,0.014936
1.041678,0.011601
1.044898,0.015905
1.054898,0.011531
1.064898,0.007220
1.068118,0.009139
1.078118,0.009580
1.088118,0.006222
1.091338,0.007037
1.101338,0.009728
1.111338,0.009699
1.114558,0.004342
1.124558,0.010145
1.134558,0.002901
1.137778,0.006325
1.147778,0.006496
1.157778,0.003683
1.160998,0.005434
1.170998,0.005854
