t_s,amp
0.000000,0.028315
0.010000,0.028216
0.020000,0.028539
0.023220,0.030802
0.033220,0.030347
0.043220,0.028160
0.046440,0.029719
0.056440,0.028980
0.066440,0.028362
0.069660,0.029556
0.079660,0.026917
0.089660,0.019240
0.092880,0.021394
0.102880,0.024456
0.112880,0.020339
0.116100,0.022342
0.126100,0.023148
0.136100,0.021766
0.139320,0.023454
0.149320,0.023425
0.159320,0.021801
0.162540,0.024093
0.172540,0.024840
0.182540,0.022591
0.185760,0.022254
0.195760,0.025142
0.205760,0.020744
0.208980,0.021058
0.218980,0.019534
0.228980,0.018379
0.232200,0.018341
0.242200,0.015179
0.252200,0.005706
0.255420,0.007913
0.265420,0.005374
0.275420,0.003275
0.278639,0.002760
0.288639,0.007401
0.298639,0.007339
0.301859,0.010086
0.311859,0.010802
0.321859,0.008154
0.325079,0.007934
0.335079,0.007172
0.345079,0.010751
0.348299,0.007366
0.358299,0.005418
0.368299,0.004117
0.371519,0.006793
0.381519,0.008694
0.391519,0.004869
0.394739,0.010681
0.404739,0.009158
0.414739,0.004338
0.417959,0.008974
0.427959,0.008002
0.437959,0.011679
0.441179,0.008866
0.451179,0.008465
0.461179,0.005359
0.464399,0.009776
0.474399,0.005884
0.484399,0.004135
0.487619,0.005237
0.497619,0.006399
0.507619,0.002096
0.510839,0.006300
0.520839,0.006021
0.530839,0.009211
0.534059,0.011693
0.544059,0.011268
0.554059,0.006026
0.557279,0.003804
0.567279,0.008225
0.577279,0.005192
0.580499,0.007294
0.590499,0.008475
0.600499,0.004790
0.603719,0.007126
0.613719,0.007438
0.623719,0.004558
0.626939,0.013929
0.636939,0.008860
0.646939,0.008772
0.650159,0.011976
0.660159,0.004295
0.670159,0.003409
0.673379,0.009326
0.683379,0.011079
0.693379,0.004395
0.696599,0.010701
0.706599,0.004716
0.716599,0.003870
0.719819,0.005381
0.729819,0.005924
0.739819,0.004802
0.743039,0.005552
0.753039,0.009018
0.763039,0.005086
0.766259,0.005711
0.776259,0.008237
0.786259,0.004541
0.789478,0.005950
0.799478,0.010075
0.809478,0.011835
0.812698,0.009488
0.822698,0.012987
0.832698,0.005573
0.835918,0.004573
0.845918,0.007254
0.855918,0.005639
0.859138,0.008408
0.869138,0.010007
0.879138,0.006636
0.882358,0.010612
0.892358,0.005628
0.902358,0.004233
0.905578,0.007567
0.915578,0.007436
0.925578,0.004061
0.928798,0.006015
0.938798,0.008509
0.948798,0.004184
0.952018,0.008170
0.962018,0.008323
0.972018,0.007533
0.975238,0.006108
0.985238,0.007682
0.995238,0.002337
0.998458,0.003919
1.008458,0.005361
1.018458,0.006632
1.021678,0.006985
1.031678,0.010034
1.041678,0.007183
1.044898,0.010176
1.054898,0.005295
1.064898,0.007329
1.068118,0.010377
1.078118,0.009664
1.088118,0.003778
1.091338,0.005975
1.101338,0.005426
1.111338,0.005329
1.114558,0.009993
1.124558,0.006771
1.134558,0.005218
1.137778,0.005223
1.147778,0.008256
1.157778,0.005351
1.160998,0.006098
1.170998,0.006793
1.180998,0.006634
1.184218,0.006958
1.194218,0.004142
1.204218,0.004987
1.207438,0.010609
1.217438,0.014883
1.227438,0.007002
1.230658,0.005682
1.240658,0.009610
1.250658,0.005991
1.253878,0.006986
1.263878,0.008464
1.273878,0.004053
1.277098,0.007194
1.287098,0.007010
1.297098,0.004340
1.300317,0.006412
1.310317,0.005136
1.320317,0.001699
1.323537,0.005479
1.333537,0.005007
1.343537,0.002305
1.346757,0.010146
1.356757,0.008168
1.366757,0.008487
1.369977,0.008757
1.379977,0.007252
1.389977,0.005432
1.393197,0.013081
1.403197,0.011486
1.413197,0.005920
1.416417,0.008612
1.426417,0.009214
1.436417,0.004228
1.439637,0.005397
1.449637,0.005680
1.459637,0.001623
1.462857,0.004715
1.472857,0.004974
1.482857,0.002491
1.486077,0.007704
1.496077,0.008428
1.506077,0.004979
1.509297,0.004709
1.519297,0.006648
1.529297,0.004123
1.532517,0.003978
1.542517,0.005744
1.552517,0.005885
1.555737,0.004692
1.565737,0.006444
1.575737,0.003785
1.578957,0.002970
1.588957,0.005471
1.598957,0.003774
1.602177,0.004598
1.612177,0.003955
1.622177,0.003974
1.625397,0.008678
1.635397,0.007779
1.645397,0.005997
1.648617,0.004673
1.658617,0.006483
1.668617,0.007557
1.671837,0.005035
1.681837,0.006337
1.691837,0.008830
1.695057,0.005272
1.705057,0.005525
1.715057,0.004686
1.718277,0.005221
1.728277,0.008343
1.738277,0.008161
1.741497,0.004117
1.751497,0.009044
1.761497,0.010622
1.764717,0.007372
1.774717,0.006638
1.784717,0.006326
1.787937,0.009768
1.797937,0.006987
1.807937,0.006338
1.811156,0.009934
1.821156,0.012057
1.831156,0.004121
1.834376,0.003932
1.844376,0.005595
1.854376,0.001742
1.857596,0.003795
1.867596,0.006118
1.877596,0.003019
