t_s,amp
0.000000,0.008498
0.010000,0.009180
0.020000,0.009334
0.023220,0.021549
0.033220,0.019320
0.043220,0.011397
0.046440,0.022809
0.056440,0.030399
0.066440,0.020806
0.069660,0.037203
0.079660,0.042477
0.089660,0.042426
0.092880,0.034025
0.102880,0.045194
0.112880,0.050447
0.116100,0.056711
0.126100,0.075430
0.136100,0.065259
0.139320,0.075002
0.149320,0.071905
0.159320,0.071613
0.162540,0.074518
0.172540,0.077351
0.182540,0.065422
0.185760,0.068318
0.195760,0.058494
0.205760,0.059863
0.208980,0.053765
0.218980,0.053371
0.228980,0.046236
0.232200,0.044106
0.242200,0.041054
0.252200,0.026411
0.255420,0.035032
0.265420,0.028253
0.275420,0.016056
0.278639,0.016793
0.288639,0.011069
0.298639,0.009747
0.301859,0.010412
0.311859,0.010609
0.321859,0.010438
0.325079,0.008551
0.335079,0.010543
0.345079,0.005948
0.348299,0.010637
0.358299,0.016442
0.368299,0.013198
0.371519,0.013530
0.381519,0.014512
0.391519,0.013587
0.394739,0.016917
0.404739,0.011558
0.414739,0.011139
0.417959,0.019378
0.427959,0.016270
0.437959,0.013709
0.441179,0.018074
0.451179,0.012223
0.461179,0.014758
0.464399,0.016101
0.474399,0.012882
0.484399,0.013531
0.487619,0.009093
0.497619,0.008654
0.507619,0.006339
0.510839,0.008210
0.520839,0.006875
0.530839,0.004562
0.534059,0.008725
0.544059,0.009041
0.554059,0.005011
0.557279,0.011008
0.567279,0.012065
0.577279,0.007957
0.580499,0.007684
0.590499,0.007633
0.600499,0.008369
0.603719,0.009893
0.613719,0.007344
0.623719,0.005176
0.626939,0.009261
0.636939,0.008662
0.646939,0.012171
0.650159,0.006799
0.660159,0.009869
0.670159,0.004759
0.673379,0.008087
0.683379,0.004951
0.693379,0.005726
0.696599,0.010790
0.706599,0.009330
0.716599,0.007454
0.719819,0.005818
0.729819,0.005937
0.739819,0.005042
0.743039,0.007495
0.753039,0.010752
0.763039,0.007903
0.766259,0.007317
0.776259,0.008220
0.786259,0.005355
0.789478,0.004900
0.799478,0.007156
0.809478,0.009785
0.812698,0.011807
0.822698,0.008895
0.832698,0.007278
0.835918,0.008340
0.845918,0.006706
0.855918,0.002076
0.859138,0.008860
0.869138,0.006727
0.879138,0.007741
0.882358,0.007563
0.892358,0.006257
0.902358,0.007683
0.905578,0.005581
0.915578,0.005437
0.925578,0.005718
0.928798,0.007258
0.938798,0.007506
0.948798,0.003643
0.952018,0.005231
0.962018,0.008820
0.972018,0.010951
0.975238,0.006445
0.985238,0.004922
0.995238,0.004248
0.998458,0.009981
1.008458,0.012422
1.018458,0.008715
1.021678,0.008551
1.031678,0.004311
1.041678,0.007587
1.044898,0.009231
1.054898,0.009932
1.064898,0.008596
1.068118,0.020078
1.078118,0.023981
1.088118,0.030921
1.091338,0.032041
1.101338,0.050198
1.111338,0.022899
1.114558,0.036999
1.124558,0.040712
1.134558,0.042254
1.137778,0.046957
1.147778,0.035036
1.157778,0.029581
1.160998,0.028784
1.170998,0.027821
1.180998,0.013242
1.184218,0.019117
1.194218,0.021726
1.204218,0.012254
1.207438,0.013910
1.217438,0.013711
1.227438,0.010602
1.230658,0.014384
1.240658,0.011246
1.250658,0.007093
1.253878,0.010700
1.263878,0.010136
1.273878,0.006493
1.277098,0.010003
1.287098,0.006807
1.297098,0.009027
1.300317,0.006959
1.310317,0.008833
1.320317,0.005738
1.323537,0.007012
1.333537,0.005244
1.343537,0.003276
1.346757,0.007760
1.356757,0.007835
1.366757,0.005290
1.369977,0.003866
1.379977,0.008435
1.389977,0.009676
1.393197,0.009872
1.403197,0.013781
1.413197,0.006907
1.416417,0.010813
1.426417,0.012037
1.436417,0.006672
1.439637,0.007116
1.449637,0.007300
1.459637,0.004975
1.462857,0.008264
1.472857,0.008653
1.482857,0.003246
1.486077,0.007676
1.496077,0.005204
1.506077,0.003594
1.509297,0.005284
1.519297,0.004954
1.529297,0.003497
1.532517,0.005824
1.542517,0.006949
1.552517,0.007014
1.555737,0.012775
1.565737,0.020105
1.575737,0.010804
1.578957,0.018791
1.588957,0.019967
1.598957,0.012712
1.602177,0.017555
1.612177,0.016384
1.622177,0.012629
1.625397,0.018003
1.635397,0.015626
1.645397,0.017969
1.648617,0.019098
1.658617,0.020300
1.668617,0.007665
1.671837,0.016039
1.681837,0.012480
1.691837,0.012252
1.695057,0.011709
1.705057,0.009115
1.715057,0.004755
1.718277,0.011717
1.728277,0.009422
1.738277,0.005712
1.741497,0.009360
1.751497,0.009458
1.761497,0.007395
1.764717,0.009149
1.774717,0.005631
1.784717,0.008181
1.787937,0.007911
1.797937,0.019771
1.807937,0.015740
1.811156,0.019505
1.821156,0.014619
1.831156,0.008818
1.834376,0.014780
1.844376,0.016112
1.854376,0.014498
1.857596,0.014527
1.867596,0.012786
1.877596,0.014550
1.880816,0.014022
1.890816,0.011922
1.900816,0.008760
1.904036,0.010385
1.914036,0.010576
1.924036,0.012612
1.927256,0.016569
1.937256,0.015119
1.947256,0.016578
1.950476,0.026315
1.960476,0.024504
1.970476,0.025682
1.973696,0.019329
1.983696,0.024257
1.993696,0.005927
1.996916,0.023046
2.006916,0.014867
2.016916,0.016056
2.020136,0.014282
2.030136,0.021138
2.040136,0.013582
2.043356,0.018628
2.053356,0.016207
2.063356,0.013972
2.066576,0.013774
2.076576,0.018880
2.086576,0.017031
2.089796,0.027658
2.099796,0.021197
2.109796,0.014272
2.113016,0.021860
2.123016,0.017676
2.133016,0.013428
2.136236,0.017878
2.146236,0.028489
2.156236,0.018983
2.159456,0.015230
2.169456,0.012226
2.179456,0.013123
2.182676,0.007920
2.192676,0.011432
2.202676,0.007563
2.205896,0.010528
2.215896,0.009326
2.225896,0.005831
2.229116,0.015080
2.239116,0.012335
2.249116,0.010337
2.252336,0.009885
