frame_idx,t_ns
0,0
1,33329208
2,65368625
3,98354125
4,129604417
5,162805000
6,196281042
7,229074583
8,263251750
9,295246750
10,328553875
11,361534083
12,395535792
13,428458333
14,462742583
15,494737000
16,527527667
17,560127375
18,593397167
19,626084125
20,660529042
21,693066292
22,725254542
23,758620833
24,791193083
25,823967958
26,862905833
27,889470917
28,926034083
29,958840208
30,990658625
31,1023630708
32,1056256500
33,1087766792
34,1124125542
35,1155827208
36,1188462083
37,1220776000
38,1253443667
39,1286699750
40,1318413417
41,1351369250
42,1384678875
43,1416844542
44,1452612083
45,1483899833
46,1516839292
47,1549723958
48,1582960042
49,1615855458
50,1649492667
51,1682264375
52,1714069625
53,1747868583
54,1781847083
55,1814546583
56,1884698792
57,1913007542
58,1945417792
59,1980817250
60,2014488458
61,2048691208
62,2080673917
63,2112821583
64,2144612917
65,2177327542
66,2209417833
67,2246672625
68,2280199958
69,2308530625
70,2344863917
71,2375230458
72,2408927167
73,2440534208
74,2474926750
75,2507020042
76,2539552708
77,2572988250
78,2605857583
79,2638867292
80,2673424583
81,2704732625
82,2737576333
83,2770516750
84,2805131375
85,2838048583
86,2871567250
87,2902916083
88,2936602875
89,2969033042
90,3003821667
91,3038326000
92,3071152042
93,3103569458
94,3138629167
95,3170790625
96,3203541500
97,3234497292
98,3268048417
99,3299908208
100,3334978625
101,3365847833
102,3397532042
103,3432316500
104,3466704542
105,3498513958
106,3533549375
107,3564151042
108,3599032417
109,3630106208
110,3664898375
111,3698043500
