t_s,amp
0.000000,0.041079
0.010000,0.051960
0.020000,0.031637
0.023220,0.039248
0.033220,0.047657
0.043220,0.035536
0.046440,0.042989
0.056440,0.049697
0.066440,0.033181
0.069660,0.045811
0.079660,0.047338
0.089660,0.036888
0.092880,0.045978
0.102880,0.048024
0.112880,0.040007
0.116100,0.031160
0.126100,0.033263
0.136100,0.025082
0.139320,0.043409
0.149320,0.031524
0.159320,0.024078
0.162540,0.024727
0.172540,0.032112
0.182540,0.015217
0.185760,0.030253
0.195760,0.028739
0.205760,0.023272
0.208980,0.019783
0.218980,0.031333
0.228980,0.018120
0.232200,0.026499
0.242200,0.019499
0.252200,0.018339
0.255420,0.016219
0.265420,0.018007
0.275420,0.014729
0.278639,0.018972
0.288639,0.014200
0.298639,0.009041
0.301859,0.009169
0.311859,0.010145
0.321859,0.010578
0.325079,0.008747
0.335079,0.008536
0.345079,0.003828
0.348299,0.006771
0.358299,0.008026
0.368299,0.004035
0.371519,0.005827
0.381519,0.009854
0.391519,0.005754
0.394739,0.005241
0.404739,0.006654
0.414739,0.010136
0.417959,0.006816
0.427959,0.006139
0.437959,0.002862
0.441179,0.004475
0.451179,0.005876
0.461179,0.005873
0.464399,0.007375
0.474399,0.005789
0.484399,0.003894
0.487619,0.003957
0.497619,0.007935
0.507619,0.007681
0.510839,0.009444
0.520839,0.006326
0.530839,0.004476
0.534059,0.006018
0.544059,0.007915
0.554059,0.006509
0.557279,0.004808
0.567279,0.005554
0.577279,0.003109
0.580499,0.004523
0.590499,0.002995
0.600499,0.002793
0.603719,0.004727
0.613719,0.004182
0.623719,0.006267
0.626939,0.005543
0.636939,0.003949
0.646939,0.003261
0.650159,0.003907
0.660159,0.006435
0.670159,0.008217
0.673379,0.006252
0.683379,0.006153
0.693379,0.003722
0.696599,0.005385
0.706599,0.005372
0.716599,0.005997
0.719819,0.007997
0.729819,0.005064
0.739819,0.004723
0.743039,0.009351
0.753039,0.007628
0.763039,0.006210
0.766259,0.005789
0.776259,0.005794
0.786259,0.006483
0.789478,0.005173
0.799478,0.005118
0.809478,0.009302
0.812698,0.006371
0.822698,0.004886
0.832698,0.004344
0.835918,0.003831
0.845918,0.004800
0.855918,0.003256
0.859138,0.007777
0.869138,0.006649
0.879138,0.002652
0.882358,0.004844
0.892358,0.006047
0.902358,0.003759
0.905578,0.007778
0.915578,0.007932
0.925578,0.004078
0.928798,0.003514
0.938798,0.008561
0.948798,0.004015
0.952018,0.012492
0.962018,0.014003
0.972018,0.008006
0.975238,0.009946
0.985238,0.007015
0.995238,0.004817
0.998458,0.007496
