frame_idx,t_ns
0,0
1,31148833
2,64987583
3,97922000
4,130884833
5,164018625
6,198655708
7,229941041
8,262359625
9,295734875
10,328207583
11,361643583
12,397198958
13,426784791
14,458928250
15,493135833
16,526717041
17,558496791
18,626096375
19,658072791
20,691925000
21,725314541
22,757920583
23,789951208
24,822660250
25,854892041
26,889379083
27,921112000
28,954759250
29,986457125
30,1020832708
31,1053569250
32,1086185833
33,1119504791
34,1152790916
35,1185371416
36,1219853500
37,1251372208
38,1285479291
39,1318486666
40,1351389791
41,1385008875
42,1420555458
43,1449519375
44,1482407875
45,1516449000
46,1550734208
47,1582706625
48,1619469083
49,1647682875
50,1680637500
51,1715521458
52,1748426000
53,1781530625
54,1814800125
55,1846603541
56,1879777250
57,1912887041
58,1945371125
59,1977924041
60,2012901750
61,2044102791
62,2076945916
63,2109400958
64,2143148583
65,2176202375
66,2210359833
67,2242199625
68,2275475541
69,2307215458
70,2341359375
71,2373635916
72,2407889791
73,2439460125
74,2472319208
75,2508874250
76,2540425583
77,2575550208
78,2609625791
79,2640807875
80,2673488708
81,2706390791
82,2738719500
83,2770073541
84,2807650291
85,2839564833
86,2871566583
87,2904426833
88,2935768416
89,2968525083
90,3003827458
91,3034375500
92,3067441791
93,3100762458
94,3133202041
95,3199989333
96,3233310750
97,3265820708
98,3298044875
99,3332010083
100,3364691750
101,3398053625
102,3431907583
103,3463304208
104,3496262083
105,3529449958
106,3562233041
107,3597034708
108,3629299125
109,3664937458
110,3699030375
111,3728864916
112,3761890000
113,3793688916
114,3826582833
115,3860067791
116,3892121666
117,3928931833
118,3960594333
119,3992446375
120,4025485125
121,4058087000
122,4090140958
123,4123215125
124,4155636291
125,4188906000
126,4223260000
127,4254716208
128,4287735416
129,4320239958
130,4353954916
131,4386915000
132,4422405458
133,4453592833
134,4486984166
135,4519040125
136,4553692791
137,4585560000
138,4621964500
139,4654609750
140,4689706833
141,4720973041
